run_id,fixture,input_id,rep,model,rendering,reasoning_budget,temperature,runner_type,status,stop_reason,quality,payload_status,fidelity,comprehension,degradation_mode,quality_rate,comprehension_rate,sequence_rate,conditional_rate,redundancy_ratio,expected_branch,observed_branch,n_expected_steps,n_observed_steps,wall_clock_ms,tokens_in,tokens_out,cell
w2-branching-support-routing-r19-20260824T174114-granite-4.1-8b-llama-granite-4.1-8b-L3-rep01,support-routing,r19,1,granite-4.1-8b,L3,0,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.75,,0.0,,0.0,,,1.0,0.0,26047.0,10726.0,894.0,support-routing|r19|granite-4.1-8b|L3
w2-branching-support-routing-r19-20260824T174214-granite-4.1-8b-llama-granite-4.1-8b-L3-rep02,support-routing,r19,2,granite-4.1-8b,L3,0,0.2,api,done,stop,fail,OK,fail,fail,wrong-value,0.625,0.0,0.0,0.0,1.0,,,1.0,1.0,60015.0,10726.0,2347.0,support-routing|r19|granite-4.1-8b|L3
w2-branching-support-routing-r19-20260824T174242-granite-4.1-8b-llama-granite-4.1-8b-L4-rep01,support-routing,r19,1,granite-4.1-8b,L4,0,0.2,api,done,stop,fail,OK,pass,fail,wrong-value,0.75,0.0,1.0,0.0,1.0,,,1.0,1.0,28098.0,12529.0,1018.0,support-routing|r19|granite-4.1-8b|L4
w2-branching-support-routing-r19-20260824T174306-granite-4.1-8b-llama-granite-4.1-8b-L4-rep02,support-routing,r19,2,granite-4.1-8b,L4,0,0.2,api,done,stop,fail,OK,fail,fail,wrong-value,0.625,0.0,0.0,1.0,1.0,,,1.0,1.0,23807.0,12529.0,903.0,support-routing|r19|granite-4.1-8b|L4
w2-branching-support-routing-r19-20260824T174323-granite-4.1-8b-llama-granite-4.1-8b-prose-mechanical-rep01,support-routing,r19,1,granite-4.1-8b,prose-mechanical,0,0.2,api,done,stop,fail,OK,fail,fail,wrong-value,0.625,0.0,0.0,1.0,1.0,,,1.0,1.0,16865.0,3787.0,750.0,support-routing|r19|granite-4.1-8b|prose-mechanical
w2-branching-support-routing-r19-20260824T174340-granite-4.1-8b-llama-granite-4.1-8b-prose-mechanical-rep02,support-routing,r19,2,granite-4.1-8b,prose-mechanical,0,0.2,api,done,stop,fail,OK,fail,fail,wrong-value,0.625,0.0,0.0,0.0,1.0,,,1.0,1.0,17090.0,3787.0,815.0,support-routing|r19|granite-4.1-8b|prose-mechanical
w2-branching-support-routing-r19-20260824T174356-granite-4.1-8b-llama-granite-4.1-8b-prose-generated-rep01,support-routing,r19,1,granite-4.1-8b,prose-generated,0,0.2,api,done,stop,fail,OK,fail,fail,wrong-value,0.5,0.0,0.0,1.0,1.0,,,1.0,1.0,15781.0,4004.0,706.0,support-routing|r19|granite-4.1-8b|prose-generated
w2-branching-support-routing-r19-20260824T174409-granite-4.1-8b-llama-granite-4.1-8b-prose-generated-rep02,support-routing,r19,2,granite-4.1-8b,prose-generated,0,0.2,api,done,stop,fail,OK,fail,fail,wrong-value,0.5,0.0,0.0,1.0,1.0,,,1.0,1.0,12547.0,4004.0,604.0,support-routing|r19|granite-4.1-8b|prose-generated
w2-branching-support-routing-r20-20260824T174423-granite-4.1-8b-llama-granite-4.1-8b-L0-rep01,support-routing,r20,1,granite-4.1-8b,L0,0,0.2,api,done,stop,pass,OK,fail,not_checkable,none,1.0,,0.0,,0.0,,,1.0,0.0,14218.0,2468.0,654.0,support-routing|r20|granite-4.1-8b|L0
w2-branching-support-routing-r20-20260824T174434-granite-4.1-8b-llama-granite-4.1-8b-L0-rep02,support-routing,r20,2,granite-4.1-8b,L0,0,0.2,api,done,stop,pass,OK,fail,not_checkable,none,1.0,,0.0,,0.0,,,1.0,0.0,11208.0,2468.0,562.0,support-routing|r20|granite-4.1-8b|L0
w2-branching-support-routing-r20-20260824T174452-granite-4.1-8b-llama-granite-4.1-8b-L1-rep01,support-routing,r20,1,granite-4.1-8b,L1,0,0.2,api,done,stop,fail,OK,fail,pass,wrong-value,0.875,1.0,0.0,0.0,1.0,,,1.0,1.0,17546.0,2477.0,872.0,support-routing|r20|granite-4.1-8b|L1
w2-branching-support-routing-r20-20260824T174509-granite-4.1-8b-llama-granite-4.1-8b-L1-rep02,support-routing,r20,2,granite-4.1-8b,L1,0,0.2,api,done,stop,pass,OK,pass,pass,none,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,17121.0,2477.0,851.0,support-routing|r20|granite-4.1-8b|L1
w2-branching-support-routing-r20-20260824T174528-granite-4.1-8b-llama-granite-4.1-8b-L2-rep01,support-routing,r20,1,granite-4.1-8b,L2,0,0.2,api,done,stop,pass,OK,pass,not_checkable,none,1.0,,1.0,,1.0,,,1.0,1.0,18614.0,2870.0,905.0,support-routing|r20|granite-4.1-8b|L2
w2-branching-support-routing-r20-20260824T174547-granite-4.1-8b-llama-granite-4.1-8b-L2-rep02,support-routing,r20,2,granite-4.1-8b,L2,0,0.2,api,done,stop,pass,OK,pass,not_checkable,none,1.0,,1.0,,1.0,,,1.0,1.0,19579.0,2870.0,965.0,support-routing|r20|granite-4.1-8b|L2
w2-branching-support-routing-r20-20260824T174610-granite-4.1-8b-llama-granite-4.1-8b-L3-rep01,support-routing,r20,1,granite-4.1-8b,L3,0,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.875,,0.0,,0.0,,,1.0,0.0,22778.0,9258.0,806.0,support-routing|r20|granite-4.1-8b|L3
w2-branching-support-routing-r20-20260824T174631-granite-4.1-8b-llama-granite-4.1-8b-L3-rep02,support-routing,r20,2,granite-4.1-8b,L3,0,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.875,,0.0,,0.0,,,1.0,0.0,21111.0,9258.0,874.0,support-routing|r20|granite-4.1-8b|L3
w2-branching-support-routing-r20-20260824T174653-granite-4.1-8b-llama-granite-4.1-8b-L4-rep01,support-routing,r20,1,granite-4.1-8b,L4,0,0.2,api,done,stop,pass,OK,fail,not_checkable,none,1.0,,0.0,,0.0,,,1.0,0.0,21483.0,11061.0,798.0,support-routing|r20|granite-4.1-8b|L4
w2-branching-support-routing-r20-20260824T174710-granite-4.1-8b-llama-granite-4.1-8b-L4-rep02,support-routing,r20,2,granite-4.1-8b,L4,0,0.2,api,done,stop,pass,OK,pass,not_checkable,none,1.0,,1.0,,1.0,,,1.0,1.0,16674.0,11061.0,658.0,support-routing|r20|granite-4.1-8b|L4
w2-branching-support-routing-r20-20260824T174726-granite-4.1-8b-llama-granite-4.1-8b-prose-mechanical-rep01,support-routing,r20,1,granite-4.1-8b,prose-mechanical,0,0.2,api,done,stop,pass,OK,pass,pass,none,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,16857.0,2319.0,789.0,support-routing|r20|granite-4.1-8b|prose-mechanical
w2-branching-support-routing-r20-20260824T174739-granite-4.1-8b-llama-granite-4.1-8b-prose-mechanical-rep02,support-routing,r20,2,granite-4.1-8b,prose-mechanical,0,0.2,api,done,stop,pass,OK,pass,pass,none,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,12831.0,2319.0,641.0,support-routing|r20|granite-4.1-8b|prose-mechanical
w2-branching-support-routing-r20-20260824T174752-granite-4.1-8b-llama-granite-4.1-8b-prose-generated-rep01,support-routing,r20,1,granite-4.1-8b,prose-generated,0,0.2,api,done,stop,pass,OK,fail,pass,none,1.0,1.0,0.0,0.0,0.0,,,1.0,0.0,12182.0,2536.0,558.0,support-routing|r20|granite-4.1-8b|prose-generated
w2-branching-support-routing-r20-20260824T174801-granite-4.1-8b-llama-granite-4.1-8b-prose-generated-rep02,support-routing,r20,2,granite-4.1-8b,prose-generated,0,0.2,api,done,stop,pass,OK,pass,pass,none,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,9413.0,2536.0,467.0,support-routing|r20|granite-4.1-8b|prose-generated
w2-branching-support-routing-r01-20260824T150302-ministral-3-8b-llama-ministral-8b-L0-rep01,support-routing,r01,1,ministral-8b,L0,0,0.2,api,done,stop,pass,OK,pass,pass,none,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,10263.0,3136.0,441.0,support-routing|r01|ministral-8b|L0
w2-branching-support-routing-r01-20260824T150310-ministral-3-8b-llama-ministral-8b-L0-rep02,support-routing,r01,2,ministral-8b,L0,0,0.2,api,done,stop,pass,OK,pass,pass,none,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,7922.0,3136.0,388.0,support-routing|r01|ministral-8b|L0
w2-branching-support-routing-r01-20260824T150320-ministral-3-8b-llama-ministral-8b-L1-rep01,support-routing,r01,1,ministral-8b,L1,0,0.2,api,done,stop,pass,OK,fail,not_checkable,none,1.0,,0.0,,0.0,,,1.0,0.0,10010.0,3144.0,490.0,support-routing|r01|ministral-8b|L1
w2-branching-support-routing-r01-20260824T150332-ministral-3-8b-llama-ministral-8b-L1-rep02,support-routing,r01,2,ministral-8b,L1,0,0.2,api,done,stop,pass,OK,pass,pass,none,1.0,1.0,1.0,0.5,1.0,,,1.0,1.0,12404.0,3144.0,609.0,support-routing|r01|ministral-8b|L1
w2-branching-support-routing-r01-20260824T150349-ministral-3-8b-llama-ministral-8b-L2-rep01,support-routing,r01,1,ministral-8b,L2,0,0.2,api,done,stop,pass,OK,pass,pass,none,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,17097.0,3553.0,818.0,support-routing|r01|ministral-8b|L2
w2-branching-support-routing-r01-20260824T150406-ministral-3-8b-llama-ministral-8b-L2-rep02,support-routing,r01,2,ministral-8b,L2,0,0.2,api,done,stop,pass,OK,pass,pass,none,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,17018.0,3553.0,829.0,support-routing|r01|ministral-8b|L2
w2-branching-support-routing-r01-20260824T150424-ministral-3-8b-llama-ministral-8b-L3-rep01,support-routing,r01,1,ministral-8b,L3,0,0.2,api,done,stop,pass,OK,pass,pass,none,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,17654.0,10125.0,607.0,support-routing|r01|ministral-8b|L3
w2-branching-support-routing-r01-20260824T150440-ministral-3-8b-llama-ministral-8b-L3-rep02,support-routing,r01,2,ministral-8b,L3,0,0.2,api,done,stop,pass,OK,pass,pass,none,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,15405.0,10125.0,641.0,support-routing|r01|ministral-8b|L3
w2-branching-support-routing-r01-20260824T150459-ministral-3-8b-llama-ministral-8b-L4-rep01,support-routing,r01,1,ministral-8b,L4,0,0.2,api,done,stop,pass,OK,pass,pass,none,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,18913.0,11988.0,709.0,support-routing|r01|ministral-8b|L4
w2-branching-support-routing-r01-20260824T150518-ministral-3-8b-llama-ministral-8b-L4-rep02,support-routing,r01,2,ministral-8b,L4,0,0.2,api,done,stop,pass,OK,pass,pass,none,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,19075.0,11988.0,760.0,support-routing|r01|ministral-8b|L4
w2-branching-support-routing-r01-20260824T150534-ministral-3-8b-llama-ministral-8b-prose-mechanical-rep01,support-routing,r01,1,ministral-8b,prose-mechanical,0,0.2,api,done,stop,pass,OK,pass,pass,none,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,16253.0,2963.0,726.0,support-routing|r01|ministral-8b|prose-mechanical
w2-branching-support-routing-r01-20260824T150546-ministral-3-8b-llama-ministral-8b-prose-mechanical-rep02,support-routing,r01,2,ministral-8b,prose-mechanical,0,0.2,api,done,stop,pass,OK,pass,pass,none,1.0,1.0,1.0,0.5,1.0,,,1.0,1.0,11787.0,2963.0,585.0,support-routing|r01|ministral-8b|prose-mechanical
w2-branching-support-routing-r01-20260824T150557-ministral-3-8b-llama-ministral-8b-prose-generated-rep01,support-routing,r01,1,ministral-8b,prose-generated,0,0.2,api,done,stop,pass,OK,pass,pass,none,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,11214.0,3140.0,508.0,support-routing|r01|ministral-8b|prose-generated
w2-branching-support-routing-r01-20260824T150604-ministral-3-8b-llama-ministral-8b-prose-generated-rep02,support-routing,r01,2,ministral-8b,prose-generated,0,0.2,api,done,stop,pass,OK,pass,pass,none,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,7206.0,3140.0,357.0,support-routing|r01|ministral-8b|prose-generated
w2-branching-support-routing-r02-20260824T150616-ministral-3-8b-llama-ministral-8b-L0-rep01,support-routing,r02,1,ministral-8b,L0,0,0.2,api,done,stop,fail,OK,pass,fail,budget-drift,0.625,0.0,1.0,1.0,1.0,,,1.0,1.0,11143.0,4550.0,435.0,support-routing|r02|ministral-8b|L0
w2-branching-support-routing-r02-20260824T150625-ministral-3-8b-llama-ministral-8b-L0-rep02,support-routing,r02,2,ministral-8b,L0,0,0.2,api,done,stop,fail,OK,pass,fail,budget-drift,0.625,0.0,1.0,1.0,1.0,,,1.0,1.0,9644.0,4550.0,456.0,support-routing|r02|ministral-8b|L0
w2-branching-support-routing-r02-20260824T150639-ministral-3-8b-llama-ministral-8b-L1-rep01,support-routing,r02,1,ministral-8b,L1,0,0.2,api,done,stop,fail,OK,pass,fail,budget-drift,0.625,0.0,1.0,0.5,1.0,,,1.0,1.0,13725.0,4558.0,647.0,support-routing|r02|ministral-8b|L1
w2-branching-support-routing-r02-20260824T150652-ministral-3-8b-llama-ministral-8b-L1-rep02,support-routing,r02,2,ministral-8b,L1,0,0.2,api,done,stop,fail,OK,pass,fail,budget-drift,0.625,0.0,1.0,1.0,1.0,,,1.0,1.0,13378.0,4558.0,630.0,support-routing|r02|ministral-8b|L1
w2-branching-support-routing-r02-20260824T150711-ministral-3-8b-llama-ministral-8b-L2-rep01,support-routing,r02,1,ministral-8b,L2,0,0.2,api,done,stop,fail,OK,pass,fail,budget-drift,0.625,0.0,1.0,1.0,1.0,,,1.0,1.0,19023.0,4967.0,875.0,support-routing|r02|ministral-8b|L2
w2-branching-support-routing-r02-20260824T150726-ministral-3-8b-llama-ministral-8b-L2-rep02,support-routing,r02,2,ministral-8b,L2,0,0.2,api,done,stop,fail,OK,pass,fail,budget-drift,0.625,0.0,1.0,1.0,1.0,,,1.0,1.0,14450.0,4967.0,670.0,support-routing|r02|ministral-8b|L2
w2-branching-support-routing-r02-20260824T150745-ministral-3-8b-llama-ministral-8b-L3-rep01,support-routing,r02,1,ministral-8b,L3,0,0.2,api,done,stop,fail,OK,pass,fail,budget-drift,0.625,0.0,1.0,1.0,1.0,,,1.0,1.0,19269.0,11539.0,642.0,support-routing|r02|ministral-8b|L3
w2-branching-support-routing-r02-20260824T150800-ministral-3-8b-llama-ministral-8b-L3-rep02,support-routing,r02,2,ministral-8b,L3,0,0.2,api,done,stop,fail,OK,pass,fail,budget-drift,0.625,0.0,1.0,1.0,1.0,,,1.0,1.0,14860.0,11539.0,600.0,support-routing|r02|ministral-8b|L3
w2-branching-support-routing-r02-20260824T150816-ministral-3-8b-llama-ministral-8b-L4-rep01,support-routing,r02,1,ministral-8b,L4,0,0.2,api,done,stop,fail,OK,pass,fail,budget-drift,0.625,0.0,1.0,1.0,1.0,,,1.0,1.0,15637.0,13402.0,565.0,support-routing|r02|ministral-8b|L4
w2-branching-support-routing-r02-20260824T150834-ministral-3-8b-llama-ministral-8b-L4-rep02,support-routing,r02,2,ministral-8b,L4,0,0.2,api,done,stop,fail,OK,pass,fail,budget-drift,0.625,0.0,1.0,1.0,1.0,,,1.0,1.0,18337.0,13402.0,713.0,support-routing|r02|ministral-8b|L4
w2-branching-support-routing-r02-20260824T150849-ministral-3-8b-llama-ministral-8b-prose-mechanical-rep01,support-routing,r02,1,ministral-8b,prose-mechanical,0,0.2,api,done,stop,fail,OK,pass,fail,budget-drift,0.625,0.0,1.0,1.0,1.0,,,1.0,1.0,14462.0,4377.0,639.0,support-routing|r02|ministral-8b|prose-mechanical
w2-branching-support-routing-r02-20260824T150900-ministral-3-8b-llama-ministral-8b-prose-mechanical-rep02,support-routing,r02,2,ministral-8b,prose-mechanical,0,0.2,api,done,stop,fail,OK,pass,fail,budget-drift,0.625,0.0,1.0,1.0,1.0,,,1.0,1.0,11387.0,4377.0,545.0,support-routing|r02|ministral-8b|prose-mechanical
w2-branching-support-routing-r02-20260824T150912-ministral-3-8b-llama-ministral-8b-prose-generated-rep01,support-routing,r02,1,ministral-8b,prose-generated,0,0.2,api,done,stop,fail,OK,pass,fail,budget-drift,0.625,0.0,1.0,1.0,1.0,,,1.0,1.0,11397.0,4554.0,501.0,support-routing|r02|ministral-8b|prose-generated
w2-branching-support-routing-r02-20260824T150923-ministral-3-8b-llama-ministral-8b-prose-generated-rep02,support-routing,r02,2,ministral-8b,prose-generated,0,0.2,api,done,stop,fail,OK,pass,fail,budget-drift,0.625,0.0,1.0,1.0,1.0,,,1.0,1.0,11189.0,4554.0,530.0,support-routing|r02|ministral-8b|prose-generated
w2-branching-support-routing-r03-20260824T150932-ministral-3-8b-llama-ministral-8b-L0-rep01,support-routing,r03,1,ministral-8b,L0,0,0.2,api,done,stop,pass,OK,pass,pass,none,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,9339.0,3079.0,392.0,support-routing|r03|ministral-8b|L0
w2-branching-support-routing-r03-20260824T150944-ministral-3-8b-llama-ministral-8b-L0-rep02,support-routing,r03,2,ministral-8b,L0,0,0.2,api,done,stop,pass,OK,pass,pass,none,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,11972.0,3079.0,594.0,support-routing|r03|ministral-8b|L0
w2-branching-support-routing-r03-20260824T150958-ministral-3-8b-llama-ministral-8b-L1-rep01,support-routing,r03,1,ministral-8b,L1,0,0.2,api,done,stop,pass,OK,pass,pass,none,1.0,1.0,1.0,0.5,1.0,,,1.0,1.0,13977.0,3087.0,685.0,support-routing|r03|ministral-8b|L1
w2-branching-support-routing-r03-20260824T151012-ministral-3-8b-llama-ministral-8b-L1-rep02,support-routing,r03,2,ministral-8b,L1,0,0.2,api,done,stop,pass,OK,pass,pass,none,1.0,1.0,1.0,0.5,1.0,,,1.0,1.0,13850.0,3087.0,681.0,support-routing|r03|ministral-8b|L1
w2-branching-support-routing-r03-20260824T151027-ministral-3-8b-llama-ministral-8b-L2-rep01,support-routing,r03,1,ministral-8b,L2,0,0.2,api,done,stop,pass,OK,pass,pass,none,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,14639.0,3496.0,697.0,support-routing|r03|ministral-8b|L2
w2-branching-support-routing-r03-20260824T151041-ministral-3-8b-llama-ministral-8b-L2-rep02,support-routing,r03,2,ministral-8b,L2,0,0.2,api,done,stop,pass,OK,fail,pass,none,1.0,1.0,0.0,0.0,0.0,,,1.0,0.0,14291.0,3496.0,689.0,support-routing|r03|ministral-8b|L2
w2-branching-support-routing-r03-20260824T151058-ministral-3-8b-llama-ministral-8b-L3-rep01,support-routing,r03,1,ministral-8b,L3,0,0.2,api,done,stop,pass,OK,pass,pass,none,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,17225.0,10068.0,583.0,support-routing|r03|ministral-8b|L3
w2-branching-support-routing-r03-20260824T151114-ministral-3-8b-llama-ministral-8b-L3-rep02,support-routing,r03,2,ministral-8b,L3,0,0.2,api,done,stop,pass,OK,pass,pass,none,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,15629.0,10068.0,647.0,support-routing|r03|ministral-8b|L3
w2-branching-support-routing-r03-20260824T151131-ministral-3-8b-llama-ministral-8b-L4-rep01,support-routing,r03,1,ministral-8b,L4,0,0.2,api,done,stop,pass,OK,pass,pass,none,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,17000.0,11931.0,634.0,support-routing|r03|ministral-8b|L4
w2-branching-support-routing-r03-20260824T151148-ministral-3-8b-llama-ministral-8b-L4-rep02,support-routing,r03,2,ministral-8b,L4,0,0.2,api,done,stop,pass,OK,pass,pass,none,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,16513.0,11931.0,657.0,support-routing|r03|ministral-8b|L4
w2-branching-support-routing-r03-20260824T151159-ministral-3-8b-llama-ministral-8b-prose-mechanical-rep01,support-routing,r03,1,ministral-8b,prose-mechanical,0,0.2,api,done,stop,pass,OK,pass,pass,none,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,11231.0,2906.0,487.0,support-routing|r03|ministral-8b|prose-mechanical
w2-branching-support-routing-r03-20260824T151209-ministral-3-8b-llama-ministral-8b-prose-mechanical-rep02,support-routing,r03,2,ministral-8b,prose-mechanical,0,0.2,api,done,stop,pass,OK,pass,pass,none,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,9878.0,2906.0,482.0,support-routing|r03|ministral-8b|prose-mechanical
w2-branching-support-routing-r03-20260824T151222-ministral-3-8b-llama-ministral-8b-prose-generated-rep01,support-routing,r03,1,ministral-8b,prose-generated,0,0.2,api,done,stop,fail,OK,pass,fail,wrong-value,0.875,0.0,1.0,0.0,1.0,,,1.0,1.0,12552.0,3083.0,568.0,support-routing|r03|ministral-8b|prose-generated
w2-branching-support-routing-r03-20260824T151232-ministral-3-8b-llama-ministral-8b-prose-generated-rep02,support-routing,r03,2,ministral-8b,prose-generated,0,0.2,api,done,stop,fail,OK,pass,not_checkable,wrong-value,0.875,,1.0,,1.0,,,1.0,1.0,10066.0,3083.0,492.0,support-routing|r03|ministral-8b|prose-generated
w2-branching-support-routing-r04-20260824T151245-ministral-3-8b-llama-ministral-8b-L0-rep01,support-routing,r04,1,ministral-8b,L0,0,0.2,api,done,stop,pass,OK,pass,pass,none,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,13601.0,2922.0,602.0,support-routing|r04|ministral-8b|L0
w2-branching-support-routing-r04-20260824T151254-ministral-3-8b-llama-ministral-8b-L0-rep02,support-routing,r04,2,ministral-8b,L0,0,0.2,api,done,stop,pass,OK,fail,not_checkable,none,1.0,,0.0,,0.0,,,1.0,0.0,8490.0,2922.0,414.0,support-routing|r04|ministral-8b|L0
w2-branching-support-routing-r04-20260824T151312-ministral-3-8b-llama-ministral-8b-L1-rep01,support-routing,r04,1,ministral-8b,L1,0,0.2,api,done,stop,pass,OK,pass,pass,none,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,18018.0,2930.0,875.0,support-routing|r04|ministral-8b|L1
w2-branching-support-routing-r04-20260824T151325-ministral-3-8b-llama-ministral-8b-L1-rep02,support-routing,r04,2,ministral-8b,L1,0,0.2,api,done,stop,pass,OK,pass,pass,none,1.0,1.0,1.0,0.5,1.0,,,1.0,1.0,12681.0,2930.0,619.0,support-routing|r04|ministral-8b|L1
w2-branching-support-routing-r04-20260824T151338-ministral-3-8b-llama-ministral-8b-L2-rep01,support-routing,r04,1,ministral-8b,L2,0,0.2,api,done,stop,pass,OK,pass,pass,none,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,13341.0,3339.0,636.0,support-routing|r04|ministral-8b|L2
w2-branching-support-routing-r04-20260824T151356-ministral-3-8b-llama-ministral-8b-L2-rep02,support-routing,r04,2,ministral-8b,L2,0,0.2,api,done,stop,pass,OK,fail,pass,none,1.0,1.0,0.0,0.0,0.0,,,1.0,0.0,17804.0,3339.0,861.0,support-routing|r04|ministral-8b|L2
w2-branching-support-routing-r04-20260824T151418-ministral-3-8b-llama-ministral-8b-L3-rep01,support-routing,r04,1,ministral-8b,L3,0,0.2,api,done,stop,pass,OK,pass,pass,none,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,22020.0,9911.0,787.0,support-routing|r04|ministral-8b|L3
w2-branching-support-routing-r04-20260824T151436-ministral-3-8b-llama-ministral-8b-L3-rep02,support-routing,r04,2,ministral-8b,L3,0,0.2,api,done,stop,pass,OK,pass,pass,none,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,18383.0,9911.0,764.0,support-routing|r04|ministral-8b|L3
w2-branching-support-routing-r04-20260824T151457-ministral-3-8b-llama-ministral-8b-L4-rep01,support-routing,r04,1,ministral-8b,L4,0,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.625,,0.0,,1.0,,,1.0,1.0,21070.0,11774.0,797.0,support-routing|r04|ministral-8b|L4
w2-branching-support-routing-r04-20260824T151513-ministral-3-8b-llama-ministral-8b-L4-rep02,support-routing,r04,2,ministral-8b,L4,0,0.2,api,done,stop,pass,OK,pass,pass,none,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,15992.0,11774.0,638.0,support-routing|r04|ministral-8b|L4
w2-branching-support-routing-r04-20260824T151525-ministral-3-8b-llama-ministral-8b-prose-mechanical-rep01,support-routing,r04,1,ministral-8b,prose-mechanical,0,0.2,api,done,stop,pass,OK,pass,pass,none,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,11818.0,2749.0,534.0,support-routing|r04|ministral-8b|prose-mechanical
w2-branching-support-routing-r04-20260824T151535-ministral-3-8b-llama-ministral-8b-prose-mechanical-rep02,support-routing,r04,2,ministral-8b,prose-mechanical,0,0.2,api,done,stop,pass,OK,pass,pass,none,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,9717.0,2749.0,479.0,support-routing|r04|ministral-8b|prose-mechanical
w2-branching-support-routing-r04-20260824T151545-ministral-3-8b-llama-ministral-8b-prose-generated-rep01,support-routing,r04,1,ministral-8b,prose-generated,0,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.625,,0.0,,1.0,,,1.0,1.0,10355.0,2926.0,475.0,support-routing|r04|ministral-8b|prose-generated
w2-branching-support-routing-r04-20260824T151600-ministral-3-8b-llama-ministral-8b-prose-generated-rep02,support-routing,r04,2,ministral-8b,prose-generated,0,0.2,api,done,stop,pass,OK,pass,not_checkable,none,1.0,,1.0,,1.0,,,1.0,1.0,13986.0,2926.0,688.0,support-routing|r04|ministral-8b|prose-generated
w2-branching-support-routing-r05-20260824T151620-ministral-3-8b-llama-ministral-8b-L0-rep01,support-routing,r05,1,ministral-8b,L0,0,0.2,api,done,stop,fail,OK,pass,fail,wrong-value,0.875,0.0,1.0,1.0,1.0,,,1.0,1.0,20367.0,3545.0,909.0,support-routing|r05|ministral-8b|L0
w2-branching-support-routing-r05-20260824T151632-ministral-3-8b-llama-ministral-8b-L0-rep02,support-routing,r05,2,ministral-8b,L0,0,0.2,api,done,stop,fail,OK,fail,fail,wrong-value,0.375,0.0,0.0,1.0,1.0,,,1.0,1.0,11892.0,3545.0,577.0,support-routing|r05|ministral-8b|L0
